NAME,POSTCODE,LATITUDE,LONGITUDE,STATE_NAME
Bald Hills,5203,-35.492855,138.391052,SA
Bald Knob,4552,-26.779591,152.912369,QLD
Bald Nob,2370,-29.645678,151.975235,NSW
Bald Ridge,2795,-33.937153,149.422653,NSW
Baldersleigh,2365,-30.229317,151.486725,NSW
Baldina,5417,-33.690166,139.040039,SA
Baldivis,6171,-32.32222,115.828514,WA
Baldry,2867,-32.864403,148.502167,NSW
Balfes Creek,4820,-20.218452,145.908234,QLD
Balfours Peak,2402,-29.463634,150.773865,NSW
Balga,6061,-31.848858,115.824921,WA
Balgal Beach,4816,-19.027739,146.416733,QLD
Balgowan,4401,-27.254145,151.690414,QLD
Balgowan,5573,-34.324146,137.494995,SA
Balgowlah,2093,-33.79451,151.265182,NSW
Balgowlah Heights,2093,-33.807011,151.262161,NSW
Balgownie,2519,-34.38871,150.878098,NSW
Balhannah,5242,-34.976452,138.80957,SA
Balickera,2324,-32.658909,151.814163,NSW
Balingup,6253,-33.786972,115.984383,WA
Balintore,3249,-38.279461,143.581482,VIC
Balkuling,6383,-31.982531,117.118179,WA
Ball Bay,4741,-20.904488,148.99498,QLD
Balla Balla,6714,-20.635336,117.726486,WA
Balladong,6302,-31.902895,116.778587,WA
Balladonia,6443,-32.430649,124.123177,WA
Balladoran,2831,-31.858696,148.649139,NSW
Ballajura,6066,-31.836786,115.893578,WA
Ballalaba,2622,-35.64817,149.614349,NSW
Ballan,3342,-37.599689,144.226059,VIC
Ballandean,4382,-28.798092,151.841873,QLD
Ballangeich,3279,-38.219131,142.657944,VIC
Ballapur,3483,-35.964714,142.780579,VIC
Ballarat,3350,-37.576775,143.878052,VIC
Ballarat,3353,-37.55814,143.858521,VIC
Ballarat Central,3350,-37.562546,143.850891,VIC
Ballarat East,3350,-37.561882,143.870316,VIC
Ballarat North,3350,-37.539951,143.864563,VIC
Ballarat Roadside Delivery,3352,-37.712204,143.867188,VIC
Ballarat West,3350,-37.576775,143.878052,VIC
Ballard,4352,-27.478899,151.967102,QLD
Ballaroo,4455,-27.106724,148.502014,QLD
Ballast Head,5221,-35.771919,137.782822,SA
Ballaying,6315,-33.309986,117.548958,WA
Balldale,2646,-35.844685,146.520493,NSW
Ballendella,3561,-36.298908,144.644562,VIC
Ballengarra,2441,-31.316544,152.71022,NSW
Balliang,3340,-37.832272,144.35701,VIC
Balliang East,3340,-37.81192,144.396881,VIC
Ballidu,6606,-30.596804,116.770439,WA
Ballimore,2830,-32.196766,148.900742,NSW
Ballina,2478,-28.868483,153.559998,NSW
Ballogie,4610,-26.349648,151.517014,QLD
Bally Bally,6304,-32.217064,117.144081,WA
Ballyroe,2795,-34.057583,149.572159,NSW
Ballyrogan,3375,-37.425819,143.122986,VIC
Balmain,2041,-33.857552,151.181046,NSW
Balmain East,2041,-33.85751,151.193542,NSW
Balmattum,3666,-36.701611,145.632858,VIC
Balmoral,2088,-33.827557,151.247406,NSW
Balmoral,2283,-33.047344,151.579849,NSW
Balmoral,2571,-34.308323,150.520309,NSW
Balmoral,3407,-37.248821,141.840805,VIC
Balmoral,4171,-27.46039,153.063187,QLD
Balmoral Ridge,4552,-26.766428,152.885559,QLD
Balnagowan,4740,-21.109739,149.013519,QLD
Balnarring,3926,-38.373798,145.125992,VIC
Balnarring Beach,3926,-38.390949,145.125381,VIC
Balook,3971,-38.429188,146.56488,VIC
Balranald,2715,-34.639473,143.562973,NSW
Balwyn,3103,-37.809093,145.076904,VIC
Balwyn East,3103,-37.812794,145.080872,VIC
Balwyn North,3104,-37.794113,145.087936,VIC
Bamaga,4876,-10.88658,142.388199,QLD
Bamarang,2540,-34.900921,150.519455,NSW
Bamawm,3561,-36.256504,144.563141,VIC
Bamawm Extension,3564,-36.199276,144.617004,VIC
Bambaroo,4850,-18.868366,146.190598,QLD
Bamboo,4873,-16.374352,145.384338,QLD
Bamboo Creek,4860,-17.543501,145.998306,QLD
Bambra,3241,-38.365314,143.948746,VIC
Bambun,6503,-31.416222,115.873581,WA
Bamganie,3333,-37.910973,143.986374,VIC
Ban Ban,4625,-25.682055,151.773346,QLD
Ban Ban Springs,4625,-25.680685,151.815323,QLD
Banana,4702,-24.476995,150.164764,QLD
Banca,7265,-41.009167,147.804153,TAS
Bancroft,4630,-24.787544,151.23053,QLD
Banda Banda,2446,-31.216173,152.460281,NSW
Bandiana,3691,-36.144936,146.924362,VIC
Bandiana,3694,-36.133167,146.926727,VIC
Bandiana Milpo,3694,-36.133167,146.926727,VIC
Bandon,2871,-33.597057,148.253204,NSW
Bandon Grove,2420,-32.300373,151.716263,NSW
Bandy Creek,6450,-33.827389,121.92804,WA
Bandya,6440,-28.039795,122.322197,WA
Bangadang,2729,-35.277775,147.960434,NSW
Bangadilly,2577,-34.433605,150.127792,NSW
Bangalee,2541,-34.839046,150.555008,NSW
Bangalee,4703,-23.075232,150.763672,QLD
Bangalow,2479,-28.686529,153.523895,NSW
Bangerang,3393,-36.198994,142.567993,VIC
Bangham,5268,-36.549229,140.886139,SA
Bangheet,2404,-29.826387,150.393799,NSW
Bangholme,3175,-38.037373,145.187027,VIC
Bango,2582,-34.751991,148.954849,NSW
Bangor,2234,-34.017433,151.030853,NSW
Bangor,5481,-32.958405,138.159103,SA
Bangor,7267,-41.213318,147.154816,TAS
Banjup,6164,-32.135422,115.895348,WA
Banks,2906,-35.474052,149.093094,ACT
Banks Creek,4306,-27.411537,152.720856,QLD
Banks Island,4875,-10.2,142.266663,QLD
Banks Pocket,4570,-26.152876,152.671799,QLD
Banksia,2216,-33.945831,151.139664,NSW
Banksia Beach,4507,-27.044636,153.137207,QLD
Banksia Grove,6031,-31.70207,115.80983,WA
Banksia Park,5091,-34.807777,138.724197,SA
Banksia Peninsula,3875,-37.949463,147.67366,VIC
Banksiadale,6213,-32.62447,116.013245,WA
Banksmeadow,2019,-33.959961,151.211044,NSW
Bankstown,1885,-33.914543,151.034302,NSW
Bankstown,1888,-33.914543,151.034302,NSW
Bankstown,2200,-33.91729,151.035889,NSW
Bankstown Aerodrome,2200,-33.923103,150.991837,NSW
Bankstown North,2200,-33.91729,151.035889,NSW
Bankstown Square,2200,-33.915611,151.037811,NSW
Bannaby,2580,-34.441463,149.995529,NSW
Bannerton,3549,-34.696136,142.789413,VIC
Bannister,2580,-34.594299,149.488281,NSW
Bannister,6390,-32.680428,116.52005,WA
Bannockburn,3331,-38.044472,144.17334,VIC
Bannockburn,4207,-27.753218,153.187195,QLD
Banoon,2347,-30.532684,150.418304,NSW
Banora Point,2486,-28.218765,153.474411,NSW
Banyabba,2469,-29.347813,153.014816,NSW
Banyan,3485,-35.649445,142.762405,VIC
Banyena,3388,-36.572193,142.816635,VIC
Banyo,4014,-27.375608,153.076492,QLD
Banyule,3084,-37.744267,145.088333,VIC
Bapaume,4352,-28.569984,151.845062,QLD
Bar Beach,2300,-32.941132,151.767395,NSW
Bar Point,2083,-33.4757,151.18927,NSW
Bara,2850,-32.567135,149.845276,NSW
Barabba,5460,-34.347488,138.586853,SA
Baradine,2396,-30.949219,149.066833,NSW
Baralaba,4702,-24.18173,149.812485,QLD
Barambah,4601,-26.298801,152.169952,QLD
Baranduda,3691,-36.187901,146.948593,VIC
Barangaroo,2000,-33.859982,151.202133,NSW
Barbalin,6479,-30.884075,118.114372,WA
Barberton,6510,-30.728201,116.027023,WA
Barbigal,2830,-32.193592,148.817963,NSW
Barcaldine,4725,-23.552467,145.288528,QLD
Barcaldine Downs,4725,-23.939861,144.839279,QLD
Barcoongere,2460,-29.907742,153.211929,NSW
Barden Ridge,2234,-34.033318,151.005585,NSW
Bardia,2565,-33.956509,150.947662,NSW
Bardon,4065,-27.461704,152.976501,QLD
Bardwell Park,2207,-33.931904,151.125366,NSW
Bardwell Valley,2207,-33.933502,151.137405,NSW
Baree,4714,-23.617996,150.391129,QLD
Bareena,3220,-38.181713,145.108414,VIC
Barellan,2665,-34.284756,146.57222,NSW
Barellan Point,4306,-27.570477,152.841736,QLD
Barfold,3444,-37.090942,144.50531,VIC
Bargara,4670,-24.815508,152.462265,QLD
Bargo,2574,-34.294201,150.581329,NSW
Barham,2732,-35.630314,144.128983,NSW
Barigan,2850,-32.509647,149.976105,NSW
Baringhup,3463,-36.978512,143.970718,VIC
Baringhup West,3463,-36.960739,143.917175,VIC
Barinia,5453,-33.748425,138.610046,SA
Barjarg,3723,-36.934361,145.999771,VIC
Barker Creek Flat,4615,-26.646317,151.931885,QLD
Barkers Creek,3451,-37.026134,144.241089,VIC
Barkers Vale,2474,-28.531223,153.122437,NSW
Barkly,3384,-36.938934,143.205719,VIC
Barkly,4825,-20.483315,138.427704,QLD
Barkstead,3364,-37.460735,144.086716,VIC
Barlil,4605,-26.192753,151.884613,QLD
Barlows Hill,4703,-23.107882,150.747253,QLD
Barlyne,4625,-25.743383,151.63298,QLD
Barmah,3639,-36.017418,144.961426,VIC
Barmaryee,4703,-23.136797,150.707825,QLD
Barmedman,2668,-34.096645,147.41748,NSW
Barmera,5345,-34.252083,140.465485,SA
Barmoya,4703,-23.117558,150.544861,QLD
Barna,5641,-33.164948,136.647018,SA
Barnadown,3557,-36.650143,144.522812,VIC
Barnard,4702,-23.971134,149.681259,QLD
Barnawartha,3688,-36.105618,146.673691,VIC
Barnawartha North,3691,-36.070538,146.735199,VIC
Barndioota,5434,-32.195351,137.875183,SA
Barnes Bay,7150,-43.121307,147.361511,TAS
Barney Point,4680,-23.849964,151.274231,QLD
Barney View,4287,-28.226681,152.777176,QLD
Barneys Reef,2852,-32.174026,149.502838,NSW
Barnsley,2278,-32.931465,151.5867,NSW
Baromi,3871,-38.402317,146.178619,VIC
Barongarook,3249,-38.413231,143.601517,VIC
Barongarook West,3249,-38.431442,143.536865,VIC
Barooga,3644,-35.912727,145.689117,NSW
Baroota,5495,-32.937336,137.982422,SA
Barossa Goldfields,5351,-34.656525,138.807663,SA
Barraba,2347,-30.378592,150.610519,NSW
Barrabool,3221,-38.16935,144.220398,VIC
Barrabup,6275,-33.883472,115.651093,WA
Barrack Heights,2528,-34.565521,150.855591,NSW
Barrack Point,2528,-34.563385,150.867081,NSW
Barraganyatti,2441,-30.873812,152.91687,NSW
Barragga Bay,2546,-36.50375,150.052948,NSW
Barragup,6209,-32.549953,115.780426,WA
Barrakee,3525,-36.264565,143.453415,VIC
Barramornie,4416,-27.088242,150.098312,QLD
Barramunga,3249,-38.569328,143.692902,VIC
Barraport,3537,-36.010235,143.670837,VIC
Barraport West,3537,-36.014973,143.543121,VIC
Barratta,2710,-35.279427,144.55571,NSW
Barratta,4809,-19.509159,147.255447,QLD
Barren Grounds,2577,-34.669487,150.711182,NSW
Barrengarry,2577,-34.720791,150.523422,NSW
Barretta,7054,-43.04232,147.266586,TAS
Barretts Creek,2460,-29.370481,152.752472,NSW
Barrine,4872,-17.238167,145.616562,QLD
Barringella,2540,-34.916656,150.472443,NSW
Barringha,4816,-19.560158,146.802109,QLD
Barrington,2422,-31.973665,151.909927,NSW
Barrington,7306,-41.330753,146.281921,TAS
Barrington Tops,2422,-31.922716,151.536514,NSW
Barringun,4490,-28.891296,145.71228,QLD
Barron,4878,-16.854055,145.706161,QLD
Barron Gorge,4870,-16.861582,145.66571,QLD
Barrow Creek,872,-21.509413,133.90419,NT
Barrow Island,6712,-27.672817,121.628311,WA
Barry,2340,-31.578793,151.2668,NSW
Barry,2799,-33.646076,149.266068,NSW
Barrys Reef,3458,-37.454334,144.295593,VIC
Bartle Frere,4861,-17.437794,145.89357,QLD
Barton,221,-35.302345,149.129623,ACT
Barton,2600,-35.310963,149.133057,ACT
Barunah Park,3329,-37.990757,143.817291,VIC
Barunah Plains,3329,-38.039501,143.756134,VIC
Barunga,852,-14.522389,132.864975,NT
Barunga Gap,5520,-33.827122,138.13324,SA
Barwidgee,3737,-36.513435,146.772629,VIC
Barwidgi,4872,-17.608379,144.657776,QLD
Barwite,3722,-37.003559,146.174225,VIC
Barwon,2396,-31.011625,148.940399,NSW
Barwon Downs,3243,-38.46854,143.758255,VIC
Barwon Heads,3227,-38.281445,144.49118,VIC
Baryulgil,2460,-29.220469,152.604279,NSW
Basalt,3460,-37.31049,144.096588,VIC
Basalt,4820,-19.80777,146.092911,QLD
Basilisk,4871,-17.687683,145.99585,QLD
Basin Pocket,4305,-27.600878,152.771454,QLD
Basin View,2540,-35.092064,150.564758,NSW
Baskerville,6056,-31.797737,116.021072,WA
Basket Range,5138,-34.929882,138.774384,SA
Bass,3991,-38.473492,145.458237,VIC
Bass Hill,2197,-33.899063,150.99765,NSW
Bassendean,2365,-30.055201,151.181442,NSW
Bassendean,6054,-31.903065,115.954308,WA
Bassendean,6934,-31.903461,115.95359,WA
Batar Creek,2439,-31.661037,152.674789,NSW
Batchelor,845,-13.086629,131.069641,NT
Bateau Bay,2261,-33.389091,151.473328,NSW
Batehaven,2536,-35.731312,150.198425,NSW
Bateman,6150,-32.054298,115.84684,WA
Batemans Bay,2536,-35.70842,150.177612,NSW
Batesford,3221,-38.089809,144.282715,VIC
Bathampton,2795,-33.489651,149.413635,NSW
Bathumi,3730,-36.040291,146.084915,VIC
Bathurst,2795,-33.416668,149.566666,NSW
Bathurst Island,822,-11.603512,130.349686,NT
Bathurst Street Po,7000,-42.882988,147.322769,TAS
Batlow,2730,-35.519691,148.145218,NSW
Batman,3058,-37.732655,144.962708,VIC
Battery Hill,4551,-26.78112,153.125153,QLD
Battery Point,7004,-42.889297,147.330307,TAS
Baudin,6284,-33.859398,115.456848,WA
Baudin Beach,5222,-35.776798,137.870499,SA
Bauhinia,4718,-24.570061,149.292313,QLD
Baulkham Hills,1755,-33.751881,150.999649,NSW
Baulkham Hills,2153,-33.760674,150.993011,NSW
Bauple,4650,-25.811853,152.619202,QLD
Bauple Forest,4650,-25.872473,152.694427,QLD
Baw Baw,2580,-34.709148,149.633392,NSW
Baw Baw,3833,-37.785686,146.224167,VIC
Baw Baw Village,3833,-37.838791,146.250381,VIC
Bawley Point,2539,-35.518421,150.39325,NSW
Baxter,3911,-38.195168,145.156677,VIC
Baxters Ridge,2422,-31.705305,151.902512,NSW
Bay Of Shoals,5223,-35.603603,137.569122,SA
Bay Village,2261,-33.374844,151.472549,NSW
Bayindeen,3375,-37.317898,143.160156,VIC
Bayles,3981,-38.173592,145.605682,VIC
Baynton,3444,-37.126846,144.663742,VIC
Baynton,6714,-20.748238,116.807533,WA
Baynton East,3444,-37.118198,144.716232,VIC
Bayonet Head,6330,-34.979397,117.933212,WA
Bayrick,4478,-25.485949,146.071579,QLD
Bayswater,3153,-37.842567,145.267944,VIC
Bayswater,6053,-31.916479,115.917236,WA
Bayswater,6933,-31.946968,115.857384,WA
Bayswater North,3153,-37.824207,145.296783,VIC
Bayview,820,-12.434359,130.85759,NT
Bayview,2104,-33.661026,151.28894,NSW
Bayview Heights,4868,-16.959192,145.726105,QLD
Beach Holm,4818,-19.22658,146.63504,QLD
Beachlands,6530,-28.787745,114.597595,WA
Beachmere,4510,-27.129019,153.051926,QLD
Beachport,5280,-37.480595,140.012497,SA
Beacon,6472,-30.452002,117.869812,WA
Beacon Hill,2100,-33.753689,151.26088,NSW
Beaconsfield,2015,-33.912308,151.200439,NSW
Beaconsfield,3807,-38.04554,145.367294,VIC
Beaconsfield,4740,-21.091591,149.170044,QLD
Beaconsfield,6162,-32.067158,115.772072,WA
Beaconsfield,7270,-41.20116,146.816849,TAS
Beaconsfield Upper,3808,-38.005211,145.410797,VIC
Beadell,6440,-28.352762,127.75573,WA
Bealiba,3475,-36.787777,143.551376,VIC
Bean Creek,2469,-28.586298,152.5811,NSW
Bearbong,2827,-31.664022,148.865677,NSW
Beard,2620,-35.373974,149.225357,ACT
Bearii,3641,-35.899002,145.33197,VIC
Bears Lagoon,3517,-36.329311,143.97467,VIC
Beatrice,4886,-17.549858,145.577423,QLD
Beatty,5320,-34.039448,139.445908,SA
Beauchamp,3579,-35.606586,143.59761,VIC
Beaudesert,4285,-27.987555,152.995422,QLD
Beaufort,3373,-37.429253,143.383759,VIC
Beaufort,4724,-23.420099,146.786865,QLD
Beaufort,5550,-34.0825,138.200836,SA
Beaufort River,6394,-33.55888,117.082642,WA
Beaumaris,3193,-37.985645,145.033066,VIC
Beaumaris,7215,-41.416679,148.27684,TAS
Beaumont,2577,-34.783035,150.556824,NSW
Beaumont,5066,-34.950153,138.660873,SA
Beaumont,6450,-33.450832,122.815491,WA
Beaumont Hills,2155,-33.702526,150.940277,NSW
Beaumonts,5320,-34.038937,139.6754,SA
Beauty Point,7270,-41.149101,146.818359,TAS
Beaver Rock,4650,-25.505987,152.815704,QLD
Beazleys Bridge,3477,-36.70018,143.166168,VIC
Beckenham,6107,-32.013935,115.964943,WA
Beckom,2665,-34.330612,146.962769,NSW
Bective,2340,-30.978203,150.741409,NSW
Bectric,2665,-34.51228,147.259903,NSW
Bedford,6052,-31.911081,115.890137,WA
Bedford Park,5042,-35.021809,138.565063,SA
Bedford Road,3135,-37.821075,145.247101,VIC
Bedfordale,6112,-32.182014,116.075417,WA
Bedgerebong,2871,-33.355812,147.701431,NSW
Bedourie,4829,-24.359661,139.470947,QLD
Beeac,3251,-38.193916,143.640411,VIC
Beebo,4385,-28.70307,150.998947,QLD
Beech Forest,3237,-38.636833,143.570206,VIC
Beechboro,6063,-31.866903,115.937927,WA
Beecher,4680,-23.918617,151.215714,QLD
Beechford,7252,-41.027935,146.951218,TAS
Beechina,6556,-31.862268,116.309616,WA
Beechmont,4211,-28.126299,153.19249,QLD
Beechwood,2446,-31.436375,152.681732,NSW
Beechworth,3747,-36.359291,146.687271,VIC
Beecroft,2119,-33.749462,151.065201,NSW
Beecroft Peninsula,2540,-35.082596,150.81337,NSW
Beedelup,6260,-34.382648,115.864754,WA
Beela,6224,-33.234669,115.913841,WA
Beelbangera,2680,-34.256233,146.100616,NSW
Beelbi Creek,4659,-25.291571,152.645493,QLD
Beelerup,6239,-33.566544,115.853661,WA
Beeliar,6164,-32.127903,115.79277,WA
Beemunnel,2824,-31.682575,147.850754,NSW
Beenaam Valley,4570,-26.192154,152.818558,QLD
Beenak,3139,-37.898167,145.654526,VIC
Beenleigh,4207,-27.715357,153.202133,QLD
Beenong,6353,-33.015228,118.662025,WA
Beerburrum,4517,-26.948626,153.002991,QLD
Beermullah,6503,-31.231104,115.737038,WA
Beeron,4626,-25.77878,151.294769,QLD
Beerwah,4519,-26.857664,152.957809,QLD
Bees Creek,822,-12.550251,131.056381,NT
Beetaloo,5523,-33.225761,138.227386,SA
Bega,2550,-36.674229,149.842926,NSW
Begonia,4487,-27.570162,148.121796,QLD
Beilba,4454,-25.620794,148.94989,QLD
Bejoording,6566,-31.386625,116.530907,WA
Belair,5052,-34.997807,138.621719,SA
Belalie East,5491,-33.261829,138.67952,SA
Belalie North,5491,-33.109821,138.697067,SA
Belanglo,2577,-34.517288,150.226318,NSW
Belbora,2422,-32.003841,152.157043,NSW
Belcong,4723,-23.006029,148.229553,QLD
Belconnen,2616,-35.237114,149.067215,ACT
Belconnen,2617,-35.237453,149.067245,ACT
Beldon,6027,-31.770399,115.764656,WA
Belfield,2191,-33.906113,151.084991,NSW
Belford,2335,-32.654858,151.274887,NSW
Belfrayden,2650,-35.116524,147.05513,NSW
Belgian Gardens,4810,-19.245464,146.795685,QLD
Belgrave,3160,-37.909767,145.353882,VIC
Belgrave Heights,3160,-37.926598,145.354553,VIC
Belgrave South,3160,-37.931919,145.358353,VIC
Belgravia,2800,-33.109875,149.024475,NSW
Belhus,6069,-31.779919,116.021515,WA
Belimbla Park,2570,-34.075302,150.53862,NSW
Belivah,4207,-27.757183,153.18602,QLD
Bell,2786,-33.509918,150.279922,NSW
Bell,4408,-26.932646,151.448654,QLD
Bell Bay,7253,-41.115414,146.863556,TAS
Bell Park,3215,-38.111145,144.341675,VIC
Bell Post Hill,3215,-38.098148,144.328262,VIC
Bella Creek,4570,-26.487497,152.528839,QLD
Bella Vista,2153,-33.743938,150.958939,NSW
Bellamack,832,-12.516574,130.989578,NT
Bellambi,2518,-34.362232,150.908112,NSW
Bellangry,2446,-31.328768,152.610184,NSW
Bellara,4507,-27.066233,153.149384,QLD
Bellarine,3221,-38.141331,144.60376,VIC
Bellata,2397,-29.918201,149.791183,NSW
Bellawongarah,2535,-34.756069,150.620987,NSW
Bellbird,2325,-32.856365,151.323166,NSW
Bellbird Creek,3889,-37.652195,148.817215,VIC
Bellbird Heights,2325,-32.85014,151.328339,NSW
Bellbird Park,4300,-27.646723,152.872391,QLD
Bellbowrie,4070,-27.563023,152.886398,QLD
Bellbrae,3228,-38.304089,144.313934,VIC
Bellbridge,3691,-36.098007,147.060532,VIC
Bellbrook,2440,-30.818233,152.50827,NSW
Bellellen,3381,-37.157333,142.699341,VIC
Bellenden Ker,4871,-17.262192,145.920593,QLD
Bellerive,7018,-42.874767,147.367844,TAS
Bellevue,4871,-16.621326,144.28038,QLD
Bellevue,6056,-31.900213,116.026146,WA
Bellevue Heights,5050,-35.028561,138.591522,SA
Bellevue Hill,2023,-33.882694,151.253967,NSW
Bellfield,3081,-37.754955,145.039032,VIC
Bellfield,3381,-37.180984,142.486771,VIC
Bellfield,4822,-19.417467,143.082535,QLD
Belli Park,4562,-26.511568,152.840256,QLD
Bellimbopinni,2440,-31.002485,152.910828,NSW
Bellingen,2454,-30.452034,152.896683,NSW
Bellingham,7254,-41.016373,147.166809,TAS
Bellmere,4510,-27.088079,152.928055,QLD
Bellmount Forest,2581,-34.917976,149.242676,NSW
Bells Beach,3228,-38.365318,144.264771,VIC
Bells Bridge,4570,-26.115156,152.548981,QLD
Bells Creek,4551,-26.785091,153.064346,QLD
Bellthorpe,4514,-26.856548,152.764435,QLD
Belltrees,2337,-32.011147,151.097931,NSW
Belmont,2280,-33.035942,151.660477,NSW
Belmont,3216,-38.174889,144.342896,VIC
Belmont,4153,-27.511066,153.135468,QLD
Belmont,6104,-31.943375,115.925751,WA
Belmont,6984,-31.985447,115.932632,WA
Belmont North,2280,-33.020508,151.667984,NSW
Belmont South,2280,-33.04932,151.655151,NSW
Belmore,2192,-33.91782,151.090805,NSW
Belmore River,2440,-31.08367,152.972839,NSW
Belmunda,4740,-20.949726,149.017303,QLD
Beloka,2628,-36.561245,148.704132,NSW
Belowra,2545,-36.135422,149.685638,NSW
Belrose,2085,-33.739445,151.209915,NSW
Belrose West,2085,-33.729324,151.204422,NSW
Beltana,5730,-30.809723,138.403244,SA
Belton,5432,-32.227386,138.709976,SA
Belvedere,4860,-17.524193,145.989899,QLD
Belvedere Park,3198,-38.106033,145.156204,VIC
Belvidere,5255,-35.294678,138.95668,SA
Belyuen,822,-12.53801,130.699387,NT
Bemboka,2550,-36.627876,149.569885,NSW
Bemerside,4850,-18.574823,146.223099,QLD
Bemm River,3889,-37.75832,148.968613,VIC
Ben Buckley,2850,-32.483719,149.271515,NSW
Ben Bullen,2790,-33.219551,150.02327,NSW
Ben Lomond,2365,-30.020802,151.660522,NSW
Ben Lomond,7212,-41.536316,147.666183,TAS
Bena,3946,-38.427299,145.752289,VIC
Benair,4610,-26.62114,151.707916,QLD
Benalla,3671,-36.55154,145.997314,VIC
Benalla,3672,-36.618172,145.980423,VIC
Benalla West,3672,-36.618172,145.980423,VIC
Benambra,3900,-36.955242,147.70343,VIC
Benandarah,2536,-35.649513,150.235825,NSW
Benaraby,4680,-24.004316,151.334167,QLD
Benarkin,4306,-26.887091,152.137802,QLD
Benarkin North,4306,-26.847635,152.151718,QLD
Benayeo,3319,-36.824505,141.008118,VIC
Benbournie,5453,-33.832653,138.552872,SA
Bencubbin,6477,-30.811001,117.862,WA
